sentence,intent,,,,
"집에서 깻잎장아찌를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"집에서 오니기리를 만들어보고 싶은데, 레시피를 알려주실 수 있나요?",1,,,,
"친구들과 함께 사케동을 만들어 먹으려고 하는데, 어떻게 해야 하나요?",1,,,,
"야외에서 카이센동을 해먹으려고 하는데, 어떻게 해야 할까요?",1,,,,
"오늘 저녁에 야키니쿠를 해먹으려고 하는데, 레시피를 알려주세요.",1,,,,
"캠핑 가서 타코야키를 해먹으려고 하는데, 어떻게 만들어야 하나요?",1,,,,
"집에서 가라아게를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 오뎅나베를 만들어 먹으려고 하는데, 레시피를 알 수 있을까요?",1,,,,
야외에서 창코나베를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 돈지루를 하려고 하는데, 레시피를 알려주세요.",1,,,,
"친구들과 함께 타타키를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
"야외에서 사바노미소니를 해먹으려고 하는데, 레시피를 알려주실 수 있나요?",1,,,,
"집에서 누카즈케를 만들려고 하는데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 아게다시도후를 만들어 먹으려고 하는데, 어떻게 해야 하나요?",1,,,,
야외에서 야키토리를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 니쿠자가를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 도테야키를 만들어 먹으려고 하는데, 레시피를 알 수 있을까요?",1,,,,
야외에서 라후테를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 양갱을 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 화과자를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 도라야키를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 안미츠를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 시루코를 만들어 먹으려고 하는데, 레시피를 알 수 있을까요?",1,,,,
야외에서 드립 커피를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 아와모리를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 우메슈를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 고로케를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 오므라이스를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 카레라이스를 만들어 먹으려고 하는데, 레시피를 알 수 있을까요?",1,,,,
야외에서 나폴리탄 스파게티를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 카스테라를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"집에서 스시(니기리즈시)를 만들어보고 싶은데, 레시피를 알려주실 수 있나요?",1,,,,
"친구들과 함께 노리마키를 만들어 먹으려고 하는데, 어떻게 해야 하나요?",1,,,,
"야외에서 돈부리를 해먹으려고 하는데, 어떻게 해야 할까요?",1,,,,
"오늘 저녁에 가츠동을 해먹으려고 하는데, 레시피를 알려주세요.",1,,,,
"캠핑 가서 오야코동을 해먹으려고 하는데, 어떻게 만들어야 하나요?",1,,,,
"집에서 텐동을 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 우동을 만들어 먹으려고 하는데, 레시피를 알 수 있을까요?",1,,,,
야외에서 야키우동을 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 소바를 하려고 하는데, 레시피를 알려주세요.",1,,,,
"친구들과 함께 야키소바를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
"야외에서 나가시소멘을 해먹으려고 하는데, 레시피를 알려주실 수 있나요?",1,,,,
"집에서 모찌를 만들려고 하는데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 오조니를 만들어 먹으려고 하는데, 어떻게 해야 하나요?",1,,,,
야외에서 다이후쿠를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 당고를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 야키니쿠를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 타코야키를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 오코노미야키를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 덴푸라를 만들어 먹으려고 하는데, 레시피를 알 수 있을까요?",1,,,,
야외에서 가라아게를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 돈가스를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 오뎅나베를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 샤브샤브를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 스키야키를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 사시미를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 타타키를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 낫토를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 타마고야키를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 야키토리를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 규동을 만들어보고 싶은데, 레시피를 알려주실 수 있나요?",1,,,,
"친구들과 함께 가츠동을 만들어 먹으려고 하는데, 어떻게 해야 하나요?",1,,,,
"야외에서 사케동을 해먹으려고 하는데, 어떻게 해야 할까요?",1,,,,
"오늘 저녁에 우나쥬를 해먹으려고 하는데, 레시피를 알려주세요.",1,,,,
"집에서 카이센동을 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 텐동을 만들어 먹으려고 하는데, 레시피를 알 수 있을까요?",1,,,,
야외에서 산마이니쿠동을 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 오차즈케를 하려고 하는데, 레시피를 알려주세요.",1,,,,
"친구들과 함께 고모쿠메시를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
"야외에서 타이메시를 해먹으려고 하는데, 레시피를 알려주실 수 있나요?",1,,,,
"집에서 키리탄포를 만들려고 하는데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 야키우동을 만들어 먹으려고 하는데, 어떻게 해야 하나요?",1,,,,
야외에서 나가시소멘을 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 모찌를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 오조니를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 야키모찌를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 다이후쿠를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 당고를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 야키니쿠를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 타코야키를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 오코노미야키를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 덴푸라를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 가라아게를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 돈가스를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
"집에서 타마고야키를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"집에서 김치찌개를 만들어보고 싶은데, 레시피를 알려주실 수 있나요?",1,,,,
"친구들과 함께 불고기를 만들어 먹으려고 하는데, 어떻게 해야 하나요?",1,,,,
"야외에서 비빔밥을 해먹으려고 하는데, 어떻게 해야 할까요?",1,,,,
"오늘 저녁에 된장찌개를 해먹으려고 하는데, 레시피를 알려주세요.",1,,,,
"캠핑 가서 갈비찜을 해먹으려고 하는데, 어떻게 만들어야 하나요?",1,,,,
"집에서 잡채를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 떡볶이를 만들어 먹으려고 하는데, 레시피를 알 수 있을까요?",1,,,,
야외에서 삼계탕을 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 김밥을 하려고 하는데, 레시피를 알려주세요.",1,,,,
"친구들과 함께 비빔냉면을 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
"야외에서 고등어조림을 해먹으려고 하는데, 레시피를 알려주실 수 있나요?",1,,,,
"집에서 불고기를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 파전을 만들어 먹으려고 하는데, 어떻게 해야 하나요?",1,,,,
야외에서 김치볶음밥을 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 된장국을 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 나물비빔밥을 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 오므라이스를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 돈가스를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 우동을 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 가츠동을 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 규동을 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 텐동을 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 타코야키를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 오코노미야키를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 샤브샤브를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 스키야키를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 사시미를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"집에서 스파게티 카르보나라를 만들어보고 싶은데, 레시피를 알려주실 수 있나요?",1,,,,
"친구들과 함께 페스토 파스타를 만들어 먹으려고 하는데, 어떻게 해야 하나요?",1,,,,
"야외에서 라자냐를 해먹으려고 하는데, 어떻게 해야 할까요?",1,,,,
"오늘 저녁에 비프 스테이크를 해먹으려고 하는데, 레시피를 알려주세요.",1,,,,
"캠핑 가서 피자를 해먹으려고 하는데, 어떻게 만들어야 하나요?",1,,,,
"집에서 치킨 파마산을 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 미트볼을 만들어 먹으려고 하는데, 레시피를 알 수 있을까요?",1,,,,
야외에서 치즈버거를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 크림 스프를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 시저 샐러드를 만들어 먹으려고 하는데, 어떻게 해야 하나요?",1,,,,
"야외에서 페투치니 알프레도를 해먹으려고 하는데, 레시피를 알려주실 수 있나요?",1,,,,
"집에서 바베큐 립스를 만들려고 하는데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 로스트 치킨을 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 프렌치 어니언 스프를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 뇨키를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 에그 베네딕트를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 감바스를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 리소토를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 라따뚜이를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 파에야를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 바질 페스토를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 칠리 콘 카르네를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 체리 파이를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 갈릭 브레드를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 치킨 누들 스프를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 퀘사디야를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 클럽 샌드위치를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 초콜릿 무스를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 바닐라 푸딩을 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 애플 파이를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 티라미수를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
"집에서 카프레제를 만들어보고 싶은데, 레시피를 알려주실 수 있나요?",1,,,,
"친구들과 함께 쉬림프 스캠피를 만들어 먹으려고 하는데, 어떻게 해야 하나요?",1,,,,
"야외에서 바비큐 치킨을 해먹으려고 하는데, 어떻게 해야 할까요?",1,,,,
"오늘 저녁에 포크찹을 해먹으려고 하는데, 레시피를 알려주세요.",1,,,,
"캠핑 가서 로스트 비프를 해먹으려고 하는데, 어떻게 만들어야 하나요?",1,,,,
"집에서 클램 차우더를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 비프 웰링턴을 만들어 먹으려고 하는데, 레시피를 알 수 있을까요?",1,,,,
야외에서 프라이드 치킨을 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 에그 샐러드를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 카르파초를 만들어 먹으려고 하는데, 어떻게 해야 하나요?",1,,,,
"야외에서 마르게리타 피자를 해먹으려고 하는데, 레시피를 알려주실 수 있나요?",1,,,,
"집에서 무사카를 만들려고 하는데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 크로크무슈를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 초콜릿 브라우니를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 루바브 파이를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 페퍼로니 피자를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 블루베리 머핀을 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 리코타 치즈를 만들어보고 싶은데, 레시피를 알려주시겠어요?",1,,,,
"친구들과 함께 코울슬로를 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 크림 브륄레를 해먹으려면 어떻게 해야 하나요?,1,,,,
"집에서 포카치아를 만들어보고 싶은데, 레시피를 알려주실래요?",1,,,,
"친구들과 함께 감자 그라탱을 만들어 먹으려고 하는데, 레시피가 필요해요.",1,,,,
야외에서 프렌치 토스트를 해먹으려면 어떻게 해야 하나요?,1,,,,
